record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_clean,date_of_update,status,subpopulation,required,enforcement,details,status_simp
369,2020-04-02T07:47:23Z,No,USA,United States of America,USA.33_1,New York,NA,Restaurant closures (excluding takeout/delivery),2020-03-12,open,entire population,recommended,NA,Any Gathering Under 500 Individuals in Attendance Will Be Required to Cut Capacity by 50 Percent,open/no/no policy
369,2020-04-02T07:47:23Z,No,USA,United States of America,USA.33_1,New York,NA,Limiting number of patrons in restaurants,2020-03-12,required,entire population,NA,NA,50 reduction,closed/restricted/all/yes
370,2020-04-02T08:02:51Z,No,USA,United States of America,USA.33_1,New York,NA,Nursing home/long-term care closures,2020-03-12,closed,entire population,recommended,NA,Only Medically Necessary Visits Will Be Allowed To Protect Most Vulnerable,closed/restricted/all/yes
370,2020-04-02T08:02:51Z,No,USA,United States of America,USA.33_1,New York,NA,Office closures,2020-03-17,partially closed,other subpopulation,recommended,NA,Directs Nonessential State Workforce Statewide to Work from Home Starting TomorrowDirects Local Governments to Reduce Workforce by 50 Percent and Allow Nonessential Employees to Work from Home,"partially closed/partially restricted/
recommended/some"
371,2020-04-02T08:09:23Z,No,USA,United States of America,USA.33_1,New York,NA,Office closures,2020-03-15,closed,geographic subpopulation,recommended,NA,"Directs Nonessential State Workforce in Hotspot Areas  Rockland, Westchester, NYC, Suffolk, Nassau  to Work From Home for Two Weeks",closed/restricted/all/yes
372,2020-04-02T08:47:57Z,Yes,ZMB,Zambia,NA,NA,NA,Household confinement,2020-02-25,partially restricted,other subpopulation,unknown,No,"14 day quarantine at home for all incoming travelers from infected regions, regardless of symptoms. Travelers from China are being monitored daily by telephone.","partially closed/partially restricted/
recommended/some"
373,2020-04-02T09:03:25Z,Yes,ZMB,Zambia,NA,NA,NA,Limiting size of gatherings,2020-03-10,no,entire population,NA,NA,Restricting unnecessary public gatherings.,open/no/no policy
375,2020-04-02T09:25:17Z,Yes,ZMB,Zambia,NA,NA,NA,Contact tracing,2020-03-19,complete contact tracing,NA,NA,NA,tracing contacts of first known case,NA
376,2020-04-02T09:30:44Z,Yes,ZMB,Zambia,NA,NA,NA,Testing of symptomatic individuals,2020-03-20,some,symptom severity;hospitalization;travel history;contact with case,NA,NA,"symptoms required fever plus cough or shortness of breath, with no other possible etiology","partially closed/partially restricted/
recommended/some"
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,Nursery school closures,2020-03-14,closed,entire population,required,NA,"On 14 March, the Government ordered the closing of nurseries, primary schools, medium schools, high schools, and universities.",closed/restricted/all/yes
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,Primary school closures,2020-03-14,closed,entire population,required,NA,"On 14 March, the Government ordered the closing of nurseries, primary schools, medium schools, high schools, and universities.",closed/restricted/all/yes
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,Secondary school closures,2020-03-14,closed,entire population,required,NA,"On 14 March, the Government ordered the closing of nurseries, primary schools, medium schools, high schools, and universities.",closed/restricted/all/yes
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,Post-secondary school closures,2020-03-14,closed,entire population,required,NA,"On 14 March, the Government ordered the closing of nurseries, primary schools, medium schools, high schools, and universities.",closed/restricted/all/yes
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,Household confinement,2020-03-18,fully restricted,entire population,required,Yes,"People cannot leave home until April 15, except to buy food, to walk or pet or walk outside for a short period of time alone and near their home but not between 10PM and 5AM, for healthrelated issues or to go to work or come back from work, or to help someone in need. Everyone needs to print and fill a certificate before leaving.",closed/restricted/all/yes
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-14,partially closed,entire population,required,NA,"All nonessential public spaces are closed except grocery stores, pharmacies, gas stations and banks. Religious venues are opened.","partially closed/partially restricted/
recommended/some"
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,Retail store closures (excluding essentials),2020-03-14,closed,entire population,required,NA,"All nonessential stores are closed restaurants, casinos, coffees, theaters, movie theaters, night clubs, shops...",closed/restricted/all/yes
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,Public space closures,2020-03-14,closed,entire population,required,NA,"All public spaces that are nonessential are closed. Only groceries stores, pharmacies, gas stations and banks remain open.  Pubs,  restaurants, and stores that are nonessential are closed restaurants, casinos, theaters, coffees, night clubs. The Government ordered the closing of gyms, parks, and monuments.",closed/restricted/all/yes
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,Contact tracing,2020-03-14,partial contact tracing,NA,NA,NA,Every person that meets the criteria below will be considered at risk was in contact or stayed at less than 6 inches during more than 15 minutes of the COVID19 case talked with the case cleaned without protection biological liquids from the case is part of the group of closed friends  is living in the same house as the caseThere is no clear indication on when the policy changed.,NA
377,2020-04-02T09:52:36Z,No,MCO,Monaco,NA,NA,NA,Restaurant closures (excluding takeout/delivery),2020-03-15,closed,entire population,required,NA,"All public spaces that are nonessential are closed. Only groceries store, pharmacies, gas stations and banks remain open.  Pubs,  restaurants, and stores that are nonessential are closed restaurants, casinos, theaters, coffees, night clubs.",closed/restricted/all/yes
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Nursery school closures,2020-03-13,closed,entire population,required,NA,Closed except for govt facilities to care for children of elderly care givers and health care/essential workers,closed/restricted/all/yes
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Primary school closures,2020-03-13,closed,entire population,required,NA,Moving to online education,closed/restricted/all/yes
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Secondary school closures,2020-03-13,closed,entire population,required,NA,Moving to online education,closed/restricted/all/yes
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Post-secondary school closures,2020-03-13,closed,entire population,required,NA,Moving to online education,closed/restricted/all/yes
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Office closures,2020-03-13,closed,entire population,required,NA,Does not include public transportation or essential govt administration,closed/restricted/all/yes
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,"Leisure, entertainment, and religious venue closures",2020-03-13,closed,entire population,required,NA,NA,closed/restricted/all/yes
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Public space closures,2020-03-13,open,entire population,recommended,NA,Public spaces like parks and open air spaces still open,open/no/no policy
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Limiting size of gatherings,2020-03-13,required,entire population,NA,NA,NA,closed/restricted/all/yes
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Military and police deployment,2020-03-13,yes,NA,NA,NA,Deployment of police,closed/restricted/all/yes
379,2020-04-02T10:30:14Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,State of emergency,2020-03-13,yes,NA,NA,NA,provincial Plan ORCA  disaster/contingency planning for public health emergencies  enacted,closed/restricted/all/yes
382,2020-04-02T10:48:23Z,Yes,ZMB,Zambia,NA,NA,NA,Primary school closures,2020-03-20,closed,entire population,required,NA,all ordered to close by date,closed/restricted/all/yes
382,2020-04-02T10:48:23Z,Yes,ZMB,Zambia,NA,NA,NA,Secondary school closures,2020-03-20,closed,entire population,required,NA,ordered to close by date,closed/restricted/all/yes
382,2020-04-02T10:48:23Z,Yes,ZMB,Zambia,NA,NA,NA,Post-secondary school closures,2020-03-20,closed,entire population,required,NA,ordered to close by date,closed/restricted/all/yes
382,2020-04-02T10:48:23Z,Yes,ZMB,Zambia,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-26,closed,entire population,required,NA,in place for 14 days,closed/restricted/all/yes
382,2020-04-02T10:48:23Z,Yes,ZMB,Zambia,NA,NA,NA,Limiting size of gatherings,2020-03-26,required,entire population,NA,NA,policy in place for 14 days,closed/restricted/all/yes
382,2020-04-02T10:48:23Z,Yes,ZMB,Zambia,NA,NA,NA,Restaurant closures (excluding takeout/delivery),2020-03-26,closed,entire population,required,NA,restaurants are takeaway or carryout only,closed/restricted/all/yes
383,2020-04-02T10:55:15Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Office closures,2020-03-18,closed,other subpopulation,required,NA,Industry and construction companies should halt work if they cant respect social distancing measures and mandatory hygiene standards,closed/restricted/all/yes
383,2020-04-02T10:55:15Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Limiting size of gatherings,2020-03-18,required,entire population,NA,NA,limiting to 5 people in parcs and other outdoor public areas,closed/restricted/all/yes
383,2020-04-02T10:55:15Z,No,CHE,Switzerland,CHE.24_1,Vaud,NA,Military and police deployment,2020-03-18,yes,NA,NA,NA,Police and provincial authorities can now give fines not in place for not respecting social distancing measures.,closed/restricted/all/yes
385,2020-04-02T11:06:59Z,No,USA,United States of America,USA.27_1,Montana,NA,State of emergency,2020-03-12,yes,NA,NA,NA,"Governor Bullock declares State of Emergency in Montana related to COVID19 on March, 12th.",closed/restricted/all/yes
388,2020-04-02T11:42:07Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Limiting size of gatherings,2020-02-28,required,entire population,NA,NA,NA,closed/restricted/all/yes
391,2020-04-02T11:47:09Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Household confinement,2020-03-10,partially restricted,other subpopulation,recommended,No,"Vulnerable populations are encouraged to stay home elderly, immunocompromised","partially closed/partially restricted/
recommended/some"
391,2020-04-02T11:47:09Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Nursing home/long-term care closures,2020-03-10,closed,entire population,required,NA,NA,closed/restricted/all/yes
392,2020-04-02T11:53:10Z,Yes,ZMB,Zambia,NA,NA,NA,Office closures,2020-03-31,closed,other subpopulation,required,NA,All nonessential government employees to work remotely. Only essential employees to report to office.,closed/restricted/all/yes
392,2020-04-02T11:53:10Z,Yes,ZMB,Zambia,NA,NA,NA,State of emergency,2020-03-31,yes,NA,NA,NA,activation of public health emergency in all provinces,closed/restricted/all/yes
392,2020-04-02T11:53:10Z,Yes,ZMB,Zambia,NA,NA,NA,Symptom screening when entering by land,2020-03-28,required,entire population,NA,NA,increased screening at all land points of entry,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Border closures for entering by air,2020-03-13,closed,NA,NA,NA,Reiterating national policy,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Border closures for entering by land,2020-03-13,closed,NA,NA,NA,Reiterating national policy,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Border closures for entering by sea,2020-03-13,closed,NA,NA,NA,Reiterating national policy,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Border closures for leaving by air,2020-03-13,closed,NA,NA,NA,Reiterating national policy,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Border closures for leaving by land,2020-03-13,closed,NA,NA,NA,Reiterating national policy,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Border closures for leaving by sea,2020-03-13,closed,NA,NA,NA,Reiterating national policy,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Nursery school closures,2020-03-13,partially closed,entire population,required,NA,Some nurseries / daycare open for essential workers,"partially closed/partially restricted/
recommended/some"
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Primary school closures,2020-03-13,closed,entire population,required,NA,NA,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Secondary school closures,2020-03-13,closed,entire population,required,NA,NA,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Post-secondary school closures,2020-03-13,closed,entire population,required,NA,NA,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,"Leisure, entertainment, and religious venue closures",2020-03-13,closed,entire population,required,NA,NA,closed/restricted/all/yes
393,2020-04-02T11:54:30Z,No,CHE,Switzerland,CHE.23_1,Valais,NA,Limiting size of gatherings,2020-03-13,required,entire population,NA,NA,Strongly encouraging groups of 50 to cancel/reschedule,closed/restricted/all/yes
395,2020-04-02T11:57:38Z,No,GBR,United Kingdom of Great Britain and Northern Ireland,GBR.4_1,Wales,NA,Nursery school closures,2020-03-23,partially closed,other subpopulation,required,NA,"To summarise, from Monday 23 Marchif it is at all possible for children to be at home, then they should beif a child needs specialist support, is vulnerable or has a parent who is critical to the Covid19 response, then provision in an educational or childcare setting should be available for themresidential special schools, boarding schools and special settings should continue to care for children wherever possible","partially closed/partially restricted/
recommended/some"
